EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,FireReason
1688,Elsa,Mckenzie,30-Mar-20,21-Jul-23,Area Sales Manager,Laura Miller,elsa.mckenzie@bilearner.com,MSC,Exited,Full-Time,Zone A,Full-Time,Voluntary,Together among marriage center evidence sure.,IT/IS,Shop (Fleet),7/23/1956,OR,Mechanic,Male,34107,Other,Divorced,Fully Meets,3,Position eliminated
1689,Kolby,Reed,2-Jan-21,22-Sep-22,Senior BI Developer,William Clark,kolby.reed@bilearner.com,MSC,Exited,Part-Time,Zone C,Temporary,Retirement,Benefit available decade.,Admin Offices,Field Operations,12/4/1985,MA,Technician,Male,35372,Other,Married,Fully Meets,3,Relocation
1690,Kyler,Morales,26-Feb-19,26-Jul-19,Senior BI Developer,Daniel Harris,kyler.morales@bilearner.com,NEL,Exited,Contract,Zone A,Temporary,Voluntary,Alone education career how difficult worry.,Admin Offices,Yard (Material Handling),1/20/1942,MA,Administrative,Male,56249,Black,Widowed,Fully Meets,3,Not a good culture fit
1691,Jasiah,Walton,6-Oct-19,,Senior BI Developer,Daniel Harris,jasiah.walton@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Project Management - Con,1/21/1946,MA,Technician,Male,77562,Black,Widowed,Fully Meets,3,
1692,Urijah,Brandt,19-Apr-20,30-Jul-22,Sales Manager,Daniel Harris,urijah.brandt@bilearner.com,PYZ,Exited,Part-Time,Zone C,Part-Time,Voluntary,Hundred nor last.,IT/IS,Engineers,9/23/1943,MA,Engineer,Female,23764,Other,Widowed,Fully Meets,3,Better opportunity
1693,Gianna,Pope,24-Dec-22,,Sales Manager,Jennifer Thompson,gianna.pope@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Operations,8/13/1985,MA,Tower Hand,Female,2558,Other,Single,Fully Meets,3,
1694,Malia,Reynolds,9-Apr-21,29-May-21,CIO,Mark Harris,malia.reynolds@bilearner.com,TNS,Exited,Part-Time,Zone A,Temporary,Resignation,Make company education fish.,IT/IS,Aerial,10/4/1961,MA,Foreman,Male,82773,Asian,Married,Fully Meets,3,Personal reasons
1695,Claire,Gordon,4-Sep-18,16-Dec-22,BI Director,Daniel Harris,claire.gordon@bilearner.com,SVG,Exited,Contract,Zone C,Full-Time,Voluntary,Product key its something. Yourself pay anyone.,IT/IS,Isp,11/13/1981,MA,Specialist,Female,20654,Other,Widowed,Fully Meets,3,Conflict with manager
1696,Joshua,Hall,7-Nov-21,,BI Developer,Mark Clark,joshua.hall@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,General - Eng,9/16/1962,MA,Coordinator,Male,74846,Hispanic,Married,Fully Meets,3,
1697,Mattie,Peters,24-May-23,21-Jul-23,BI Developer,Karen Robinson,mattie.peters@bilearner.com,MSC,Exited,Full-Time,Zone B,Part-Time,Retirement,Soon color sit call certainly.,IT/IS,General - Con,6/15/1987,MA,Foreman,Male,3758,Asian,Widowed,Fully Meets,3,Poor performance
1698,Makai,Nolan,15-Feb-21,5-Jun-21,Area Sales Manager,Michael Martin,makai.nolan@bilearner.com,EW,Exited,Full-Time,Zone A,Part-Time,Resignation,This cost difficult. Time meet should.,IT/IS,Billable Consultants,11/14/1994,MA,Engineer,Male,5156,White,Married,Fully Meets,3,Found a better role
1699,Trevon,Briggs,3-Nov-21,19-Aug-22,Senior BI Developer,David Harris,trevon.briggs@bilearner.com,PL,Exited,Contract,Zone C,Part-Time,Voluntary,Picture recently military describe.,Admin Offices,Executive,6/17/1993,MA,Manager,Male,64233,Hispanic,Married,Fully Meets,3,Seeking higher pay
1700,Gretchen,Weeks,20-Sep-18,,Senior BI Developer,Jennifer Taylor,gretchen.weeks@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,,IT/IS,Engineers,4/8/1958,MA,Engineer,Male,61270,Asian,Widowed,Fully Meets,3,
1701,Corey,Hurst,23-Jul-19,7-Jan-23,Senior BI Developer,Betty Martin,corey.hurst@bilearner.com,CCDR,Exited,Contract,Zone A,Full-Time,Involuntary,Former huge figure enjoy all detail.,IT/IS,Project Management - Con,11/6/1954,MA,Flagger,Male,36731,Other,Single,Fully Meets,3,Attendance issues
1702,Alison,Pugh,12-May-22,,Sales Manager,James Harris,alison.pugh@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Project Management - Con,9/8/1989,MA,Contracts,Female,49479,Other,Single,Fully Meets,3,
1703,Kadence,Sandoval,3-Oct-18,,Sales Manager,Betty Walker,kadence.sandoval@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,2/23/1978,MA,Lineman,Female,26140,Other,Single,Fully Meets,3,
1704,Mckenzie,Kim,26-Nov-20,,CIO,Susan Allen,mckenzie.kim@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Project Management - Con,6/21/1994,MA,Project Manager,Female,59091,Hispanic,Widowed,Fully Meets,3,
1705,Randall,Miller,4-Oct-18,,BI Director,Jennifer Young,randall.miller@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Project Management - Con,5/16/1958,MA,Intern,Female,50425,Hispanic,Single,Fully Meets,3,
1706,Lailah,Hughes,2-Dec-20,25-Feb-23,BI Developer,Mark Clark,lailah.hughes@bilearner.com,NEL,Exited,Contract,Zone A,Full-Time,Involuntary,Happen ability as term fish.,IT/IS,Aerial,4/3/1990,MA,Supervisor,Female,81407,Hispanic,Married,Fully Meets,3,End of contract term
1707,Quentin,Calderon,24-Sep-21,20-Jul-23,BI Developer,James Harris,quentin.calderon@bilearner.com,PL,Exited,Part-Time,Zone C,Full-Time,Voluntary,Fly see experience age Republican.,IT/IS,Wireline Construction,3/20/1994,MA,Clerk,Male,93935,Asian,Married,Fully Meets,3,Seeking higher pay
1708,Molly,Fischer,10-Sep-20,22-May-21,BI Developer,Karen Miller,molly.fischer@bilearner.com,PYZ,Exited,Full-Time,Zone A,Temporary,Involuntary,With turn maybe herself trouble.,IT/IS,Splicing,5/12/1990,MA,Associate,Male,65055,Asian,Widowed,Fully Meets,3,Seeking new challenges
1709,Anaya,Stanton,25-May-22,17-Nov-22,Area Sales Manager,Betty Martin,anaya.stanton@bilearner.com,SVG,Exited,Full-Time,Zone C,Temporary,Involuntary,Plant opportunity thank style.,IT/IS,General - Sga,3/22/1962,OR,Manager,Male,55354,Black,Married,Fully Meets,3,Health reasons
1710,Jaden,Houston,15-Feb-19,9-Dec-19,Senior BI Developer,Karen Clark,jaden.houston@bilearner.com,PL,Exited,Part-Time,Zone A,Part-Time,Resignation,Threat day deep final personal alone picture.,Admin Offices,Field Operations,5/24/1971,MA,Technician,Male,46239,Black,Divorced,Fully Meets,3,Going back to school
1711,Lance,Bailey,28-Sep-18,1-Feb-23,Senior BI Developer,Paul Brown,lance.bailey@bilearner.com,BPC,Exited,Full-Time,Zone A,Temporary,Voluntary,Wrong how fund front foreign.,IT/IS,General - Con,4/21/1985,MA,Laborer,Male,43594,Other,Widowed,Fully Meets,3,Company downsizing
1712,Quintin,Hicks,12-Dec-18,,Senior BI Developer,Betty Martin,quintin.hicks@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Engineers,2/29/1972,MA,Engineer,Female,72035,Black,Single,Fully Meets,3,
1713,Mauricio,Meyers,1-Dec-21,,Sales Manager,Daniel Robinson,mauricio.meyers@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,General - Con,8/29/1990,MA,Flagger,Female,1218,Asian,Married,Fully Meets,3,
1714,Tess,Reilly,12-Jan-22,,Sales Manager,Betty Martin,tess.reilly@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,,Sales,Field Operations,4/20/2000,MA,Laborer,Female,5062,White,Married,Fully Meets,3,
1715,Reece,Callahan,27-Oct-20,28-Sep-22,CIO,Mark White,reece.callahan@bilearner.com,WBL,Exited,Full-Time,Zone B,Part-Time,Involuntary,Learn will marriage interesting note the success.,IT/IS,Aerial,1/10/1966,MA,Foreman,Female,86362,White,Divorced,Fully Meets,3,Work-life balance
1716,Tyrell,Fuentes,2-Nov-20,21-Jun-22,BI Director,Betty Martin,tyrell.fuentes@bilearner.com,NEL,Exited,Contract,Zone C,Part-Time,Involuntary,Can conference couple similar anything.,IT/IS,General - Con,3/19/1961,MA,Flagger,Female,21457,Asian,Widowed,Fully Meets,3,Found a better role
1717,Benjamin,Kaufman,24-Apr-21,28-Feb-23,BI Developer,Michael Thompson,benjamin.kaufman@bilearner.com,BPC,Exited,Part-Time,Zone B,Part-Time,Retirement,Customer front detail bed say suddenly here.,IT/IS,General - Con,11/26/1959,MA,Model Assistant,Male,49370,Asian,Widowed,Fully Meets,3,Better opportunity
1718,Ayla,Mcgrath,29-Jun-20,3-Aug-23,BI Developer,John Thompson,ayla.mcgrath@bilearner.com,CCDR,Exited,Full-Time,Zone B,Temporary,Involuntary,Someone situation else. Big statement else gas.,IT/IS,Field Operations,1/4/2001,MA,Driller,Male,17318,Other,Divorced,Fully Meets,3,Not a good culture fit
1719,Katelyn,Stevens,15-Jul-21,,BI Developer,James Wright,katelyn.stevens@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Unk,,IT/IS,Field Operations,5/10/1993,MA,Laborer,Male,93155,Hispanic,Widowed,Fully Meets,3,
1720,Jaiden,Christian,20-Jun-23,,Senior BI Developer,Paul Brown,jaiden.christian@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Operations,3/8/1965,MA,Laborer,Male,32840,Other,Single,Fully Meets,3,
1721,Elliott,Odonnell,22-Sep-19,10-Nov-22,Senior BI Developer,Karen Miller,elliott.odonnell@bilearner.com,NEL,Exited,Full-Time,Zone B,Full-Time,Retirement,Story get campaign affect at rule start.,IT/IS,Finance & Accounting,11/25/1998,MA,Assistant,Male,46552,White,Divorced,Fully Meets,3,Relocation
1722,Ronnie,Dillon,22-Feb-22,,Senior BI Developer,Daniel Harris,ronnie.dillon@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,1/30/1968,MA,Groundman,Female,26893,Hispanic,Divorced,Fully Meets,3,
1723,Gideon,Saunders,1-Jul-20,26-Jun-22,Sales Manager,Mark Davis,gideon.saunders@bilearner.com,PYZ,Exited,Full-Time,Zone B,Full-Time,Retirement,Say operation national race.,Sales,General - Eng,4/7/1969,MA,Coordinator,Female,34649,Black,Widowed,Fully Meets,3,Conflict with manager
1724,Valerie,Davis,13-May-21,11-Dec-21,CIO,Susan Allen,valerie.davis@bilearner.com,TNS,Exited,Part-Time,Zone C,Part-Time,Retirement,Their because nice party.,IT/IS,Yard (Material Handling),10/20/1957,MA,Coordinator,Female,46050,Other,Divorced,Fully Meets,3,Position eliminated
1725,Jamarcus,Thomas,30-May-21,,BI Developer,Robert Wright,jamarcus.thomas@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Field Operations,9/29/1947,MA,Technician,Male,55738,Black,Divorced,Fully Meets,3,
1726,Alden,Powers,4-Jul-19,,BI Developer,Daniel King,alden.powers@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Wireline Construction,1/21/1981,MA,Clerk,Male,71994,Asian,Single,Fully Meets,3,
1727,Haylie,Arnold,31-May-19,31-May-22,BI Developer,Laura Miller,haylie.arnold@bilearner.com,MSC,Exited,Full-Time,Zone B,Full-Time,Involuntary,Candidate fact event level several onto store.,IT/IS,General - Con,2/16/1996,MA,Foreman,Male,50024,Hispanic,Widowed,Fully Meets,3,Personal reasons
1728,James,Cockel,13-Mar-20,,Production Technician I,Laura Miller,james.cockel@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production,General - Con,1/11/1972,MA,Foreman,Male,2452,White,Divorced,Fully Meets,3,
1729,Donna,Brill,6-Jan-20,24-Dec-20,Production Technician I,Betty Martin,donna.brill@bilearner.com,EW,Exited,Contract,Zone A,Part-Time,Voluntary,Question kitchen gun find four wall heavy.,Production,General - Con,12/30/1946,MA,Foreman,Female,1701,Other,Divorced,Fully Meets,3,Poor performance
1730,Kristen,Squatrito,30-Apr-23,,Production Technician I,Daniel King,kristen.squatrito@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production,General - Eng,6/10/1976,MA,Technician,Female,2359,White,Divorced,Fully Meets,3,
1731,Erasumus,Monkfish,11-Jul-21,8-Feb-22,Production Technician II,Jennifer Young,erasumus.monkfish@bilearner.com,WBL,Exited,Contract,Zone B,Temporary,Retirement,Artist organization great heart.,Production,Engineers,3/22/1947,MA,Engineer,Male,1450,Black,Divorced,Fully Meets,3,Career change
1732,May,Roberson,2-Jul-21,13-Dec-21,Production Technician II,Paul King,may.roberson@bilearner.com,WBL,Exited,Contract,Zone B,Temporary,Voluntary,North position film eight. Movement dark turn.,Production,Fielders,4/13/1961,MA,Engineer,Female,1902,Hispanic,Widowed,Fully Meets,3,Going back to school
1733,Shana,Maurice,23-Oct-19,3-Dec-20,Production Technician I,William Clark,shana.maurice@bilearner.com,EW,Exited,Full-Time,Zone A,Temporary,Resignation,Head where have ground scene.,Production,Field Operations,2/15/1950,MA,Laborer,Female,2330,Black,Married,Fully Meets,3,Better opportunity
1734,Raul,Garcia,19-Jan-19,,Production Technician I,John Thompson,raul.garcia@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unk,,Production,Field Operations,6/22/1942,MA,Driver,Male,1905,White,Widowed,Fully Meets,3,
1735,Rachael,Baczenski,8-Jan-21,14-Jan-23,Production Technician I,Laura Miller,rachael.baczenski@bilearner.com,NEL,Exited,Full-Time,Zone A,Full-Time,Resignation,Along senior personal nature help crime.,Production,Shop (Fleet),4/8/1942,MA,Mechanic,Female,1902,White,Divorced,Fully Meets,3,Conflict with manager
1736,Enrico,Langton,29-Jan-19,8-Jul-22,Production Technician I,Laura Miller,enrico.langton@bilearner.com,TNS,Exited,Contract,Zone A,Part-Time,Involuntary,Law difference five away.,Production,Field Operations,8/25/1955,MA,Technician,Male,2048,Other,Married,Fully Meets,3,Seeking higher pay
1737,Colleen,Zima,27-Oct-18,,Production Technician I,Emily Clark,colleen.zima@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unk,,Production,General - Eng,2/26/1983,MA,Engineer,Female,1730,Hispanic,Widowed,Fully Meets,3,
1738,Phil,Close,30-May-23,5-Jul-23,Production Technician II,Joseph Miller,phil.close@bilearner.com,CCDR,Exited,Contract,Zone A,Part-Time,Involuntary,Rich together bad his agent blue.,Production,General - Eng,11/17/1983,MA,Coordinator,Male,2169,White,Single,Fully Meets,3,Company downsizing
1739,Hang T,Wolk,15-Jul-19,1-May-23,Production Technician II,Jennifer Young,hang t.wolk@bilearner.com,CCDR,Exited,Contract,Zone B,Full-Time,Involuntary,Large relate work treatment Mrs.,Production,Aerial,1/11/1982,MA,Laborer,Female,2302,Hispanic,Married,Fully Meets,3,Position eliminated
1740,Lei-Ming,Nguyen,17-Mar-20,2-Aug-21,Production Technician I,Robert Young,lei-ming.nguyen@bilearner.com,NEL,Exited,Contract,Zone B,Part-Time,Voluntary,This win treat they kid simple.,Production,General - Con,4/3/1963,MA,Laborer,Female,2132,Other,Married,Fully Meets,3,Relocation
1741,Denisa S,Dobrin,16-Sep-22,,Production Technician I,Mark Davis,denisa s.dobrin@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unk,,Production,General - Eng,1/11/1981,MA,Drafter,Female,2125,Asian,Single,Fully Meets,3,
1742,Maryellen,Jackson,4-Jan-21,,Production Technician I,Laura Miller,maryellen.jackson@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Wireline Construction,3/2/1971,MA,Laborer,Female,2081,Asian,Divorced,Fully Meets,3,
1743,David,Gordon,30-Nov-18,,Production Technician I,Mark White,david.gordon@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production,Splicing,6/3/2001,MA,Supervisor,Male,2169,Black,Single,Fully Meets,3,
1744,Mei,Trang,24-Jul-22,,Production Technician I,Mark Clark,mei.trang@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Field Operations,5/5/1947,MA,Driller,Female,2021,Hispanic,Married,Fully Meets,3,
1745,Lindsey,Langford,5-Feb-22,,Production Technician II,Laura Miller,lindsey.langford@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unk,,Production,Aerial,9/26/1989,MA,Foreman,Female,2090,Other,Widowed,Fully Meets,3,
1746,Brad,Pitt,23-Apr-20,7-Jan-22,Production Technician I,Paul King,brad.pitt@bilearner.com,WBL,Exited,Full-Time,Zone A,Full-Time,Voluntary,Them security hit decide.,Production,General - Sga,4/6/1962,MA,Vp,Male,2451,Hispanic,Widowed,Fully Meets,3,Health reasons
1747,Susan,Good,23-Jun-23,10-Jul-23,Production Technician II,Linda King,susan.good@bilearner.com,PL,Exited,Full-Time,Zone A,Temporary,Resignation,Too former relationship risk.,Production,Field Operations,8/2/1992,MA,Splicer,Female,1886,White,Divorced,Fully Meets,3,Poor performance
1748,Ashley,Rose,13-Jan-22,5-Jul-22,Production Technician I,Joseph Walker,ashley.rose@bilearner.com,PYZ,Exited,Part-Time,Zone A,Temporary,Retirement,Listen cover book.,Production,Underground,1/9/1973,MA,Laborer,Female,1886,White,Widowed,Fully Meets,3,Work-life balance
1749,Kaeden,Gonzales,26-Nov-20,,Production Technician I,Sarah Walker,kaeden.gonzales@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production,Field Operations,2/3/1964,MA,Project Manager,Female,70227,Hispanic,Divorced,Fully Meets,3,
1750,Alissa,Frey,7-Dec-18,,Production Technician I,Mark Davis,alissa.frey@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production,Field Operations,4/11/1977,MA,Tower Hand,Female,3204,Other,Widowed,Fully Meets,3,
1751,Presley,Steele,19-Apr-23,,Production Technician I,Daniel Allen,presley.steele@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,Production,General - Con,5/29/2001,MA,Lineman,Female,81228,Hispanic,Widowed,Fully Meets,3,
1752,Boston,Avila,5-Mar-22,8-Apr-22,Production Technician I,Susan Young,boston.avila@bilearner.com,PL,Exited,Part-Time,Zone B,Temporary,Resignation,Person identify music conference.,Production,General - Con,11/4/1982,MA,Mechanic,Male,56894,White,Single,Fully Meets,3,Not a good culture fit
1753,Rodolfo,Michael,20-Jun-19,14-Oct-19,Production Technician I,Karen Clark,rodolfo.michael@bilearner.com,BPC,Exited,Contract,Zone C,Full-Time,Resignation,Available no skill newspaper herself.,Production,Field Operations,3/7/1943,MA,Assistant,Male,42759,Black,Divorced,Fully Meets,3,Career change
1754,Felix,Fritz,13-Sep-22,,Production Technician I,Daniel King,felix.fritz@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,,Production,Project Management - Con,11/18/1991,MA,Manager,Male,61961,Asian,Single,Fully Meets,3,
1755,Amira,Mcmillan,2-Jan-19,,Production Technician I,Karen Miller,amira.mcmillan@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unk,,Production,General - Con,10/5/1994,MA,Foreman,Male,45449,Other,Widowed,Fully Meets,3,
1756,Annabelle,Graham,6-Jun-22,,Production Technician I,Jennifer Thompson,annabelle.graham@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production,Splicing,3/25/1961,MA,Operator,Male,32636,Black,Widowed,Fully Meets,3,
1757,Leia,Mccann,9-Jan-20,,Production Technician I,Karen Miller,leia.mccann@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production,Finance & Accounting,2/1/1985,MA,Director,Female,74346,White,Widowed,Fully Meets,3,
1758,Henry,Gray,3-Jan-19,,Production Technician I,Michael Clark,henry.gray@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Splicing,5/22/1958,MA,Administrator,Male,61791,White,Single,Fully Meets,3,
1759,Jose,Houston,23-Jan-21,23-Oct-22,Production Technician I,Daniel Martinez,jose.houston@bilearner.com,PYZ,Exited,Contract,Zone B,Part-Time,Retirement,Benefit turn that with well may former if.,Production,General - Con,12/11/1947,MA,Coordinator,Male,40003,White,Married,Fully Meets,3,Personal reasons
1760,Janessa,Mcconnell,8-Feb-20,4-May-20,Production Technician I,Laura Miller,janessa.mcconnell@bilearner.com,WBL,Exited,Part-Time,Zone C,Part-Time,Voluntary,Simply game everyone despite line.,Production,General - Con,8/20/1993,MA,Foreman,Male,93320,Hispanic,Single,Fully Meets,3,Found a better role
1761,Samson,Ellis,29-Oct-21,2-Aug-22,Production Technician I,Susan Allen,samson.ellis@bilearner.com,NEL,Exited,Contract,Zone C,Temporary,Voluntary,Ahead onto current situation speech while.,Production,Field Operations,5/16/1961,MA,Technician,Female,97689,Other,Married,Fully Meets,3,Seeking new challenges
1762,Lauren,Kent,4-Jul-23,12-Jul-23,Production Technician I,Michael Walker,lauren.kent@bilearner.com,PL,Exited,Contract,Zone B,Part-Time,Voluntary,Myself produce sit outside after.,Production,Wireless,2/19/2001,MA,Foreman,Female,37569,White,Divorced,Fully Meets,3,End of contract term
1763,Mckenzie,Mack,6-Apr-23,,Production Technician I,Michael Clark,mckenzie.mack@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production,Engineers,1/13/1950,MA,Model Assistant,Female,11574,Asian,Widowed,Fully Meets,3,
1764,Donavan,Chavez,17-Jan-23,,Production Technician I,Robert Young,donavan.chavez@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production,Engineers,1/2/1949,MA,Engineer,Female,18917,Black,Married,Fully Meets,3,
1765,Haiden,Coffey,17-Oct-19,,Production Technician II,Linda King,haiden.coffey@bilearner.com,BPC,Active,Contract,Zone C,Part-Time,Unk,,Production,Project Management - Con,9/7/1991,MA,Field Project Manager,Female,5819,Asian,Divorced,Fully Meets,3,
1766,Kasey,Alexander,22-Jun-19,1-May-21,Production Technician I,Paul King,kasey.alexander@bilearner.com,PYZ,Exited,Contract,Zone B,Temporary,Resignation,Reflect important account keep eye accept.,Production,Field Operations,7/15/1957,MA,Laborer,Female,75004,Asian,Married,Fully Meets,3,Attendance issues
